AdTypeID;AdvertisedAppIsAutoPromoAllowed;AdvertisedAppOrientation;AdvertisedAppTotalRevenue;AdvertisedAppType;AllowCPABid;AllowCPCBid;AllowCPIBid;AllowCPMBid;AmountEuros;AppAdvertisedID;AppOriginCategoryID;AppOriginID;CampTypeDescription;CompletionRate;ConnTypeName;CostPerClickBid;CostPerDownloadBid;CostPerViewBid;CountryDescription;CountryName;CPMBid;DailyFrequencyCap;DisplayRank;earnings;EndDate;ID;IsPublisherCompany;IsS2SIntegration;IsWebFilterAvailable;nbClicks;NbCrossPromoDisplaysEarned;NbCrossPromoDisplaysLeft;nbCVVs;nbDisplays;nbInstalls;nbLeads;nbNewUsers;nbRequests;nbSessions;Priority;PublisherID;spendings;StartDate;StatTime;OriginalAppType;OriginalAppOrientation;OriginalAppTotalRevenue;FillRate;CPI;CPM
3;2;2;9222,97;1;1;1;1;1;0;2272;11;2241;Full screen interstitial (in-app);0;Edge (2.5G);0,1;0;0;;CANADA;0;2;1;0;01/01/2100 00:00;2440;1;0;1;1;0;0;0;0;0;0;0;0;0;0;906;0;18/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
3;2;2;9222,97;1;1;1;1;1;0;2272;11;2241;Full screen interstitial (in-app);0;Hspa (3G+);0,1;0;0;;SPAIN;0;2;1;0;01/01/2100 00:00;2440;1;0;1;0;0;0;0;10;0;0;0;10;0;0;906;0;18/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;UNITED STATES;0,25;5;1;0;13/01/2017 00:00;2441;1;0;1;0;0;0;0;105209;0;0;0;105209;0;0;906;0;13/01/2016 00:00;26/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;UNITED STATES;0,25;5;1;0;13/01/2017 00:00;2441;1;0;1;0;0;0;0;16999;0;0;0;16999;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Edge (2.5G);0;0;0;;UNITED STATES;0,25;5;1;0;13/01/2017 00:00;2441;1;0;1;18;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;WIFI;0;0;0;;UNITED STATES;0,25;5;1;0;13/01/2017 00:00;2441;1;0;1;109;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;SWEDEN;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;14;0;0;0;14;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;WIFI;0;0;0;;ISRAEL;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;1;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Edge (2.5G);0;0;0;;SWITZERLAND;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;1;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;WIFI;0;0;0;;REST OF EUROPE;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;5;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;MEXICO;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;162;0;0;0;162;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;WIFI;0;0;0;;BRAZIL;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;2;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;REST OF AUSTRALIA/OCEANIA;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;3;0;0;0;3;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;REST OF ASIA;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;17;0;0;0;17;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;WIFI;0;0;0;;PORTUGAL;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;33;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;WIFI;0;0;0;;REST OF AUSTRALIA/OCEANIA;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;1;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;REST OF EUROPE;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;91;0;0;0;91;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;UNITED KINGDOM;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;123;0;0;0;123;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;WIFI;0;0;0;;DENMARK;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;9;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;GERMANY;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;1816;0;0;0;1816;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Edge (2.5G);0;0;0;;POLAND;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;1;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;SPAIN;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;111;0;0;0;111;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;WIFI;0;0;0;;REST OF AFRICA;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;3;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;HONG KONG;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;1;0;0;0;1;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;JAPAN;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;8;0;0;0;8;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;SOUTH AFRICA;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;2;0;0;0;2;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Edge (2.5G);0;0;0;;GERMANY;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;8;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;WIFI;0;0;0;;BELGIUM;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;4;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;UKRAINE;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;21;0;0;0;21;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;WIFI;0;0;0;;ITALY;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;7;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;NETHERLANDS;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;57;0;0;0;57;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;WIFI;0;0;0;;CZECH REPUBLIC;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;3;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;POLAND;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;761;0;0;0;761;0;0;906;0;13/01/2016 00:00;26/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;AUSTRALIA;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;29;0;0;0;29;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;ITALY;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;117;0;0;0;117;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;ARGENTINA;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;102;0;0;0;102;0;0;906;0;13/01/2016 00:00;26/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;GERMANY;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;10805;0;0;0;10805;0;0;906;0;13/01/2016 00:00;26/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;REST OF SOUTH AMERICA;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;110;0;0;0;110;0;0;906;0;13/01/2016 00:00;26/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Edge (2.5G);0;0;0;;ROMANIA;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;1;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;AUSTRALIA;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;367;0;0;0;367;0;0;906;0;13/01/2016 00:00;26/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;WIFI;0;0;0;;REST OF NORTH AMERICA;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;2;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;CANADA;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;862;0;0;0;862;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;WIFI;0;0;0;;NETHERLANDS;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;11;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;WIFI;0;0;0;;GREECE;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;7;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;WIFI;0;0;0;;FINLAND;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;2;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Edge (2.5G);0;0;0;;SPAIN;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;4;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;FINLAND;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;13;0;0;0;13;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Edge (2.5G);0;0;0;;ITALY;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;2;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;CZECH REPUBLIC;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;93;0;0;0;93;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;SINGAPORE;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;5;0;0;0;5;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;REST OF AFRICA;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;36;0;0;0;36;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;REST OF NORTH AMERICA;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;27;0;0;0;27;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;TURKEY;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;1;0;0;0;1;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;All non-listed connection types;0;0;0;;FRANCE;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;1;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Edge (2.5G);0;0;0;;UKRAINE;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;1;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;WIFI;0;0;0;;FRANCE;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;107;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;ARGENTINA;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;53;0;0;0;53;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;DENMARK;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;16;0;0;0;16;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;INDIA;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;16;0;0;0;16;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;All non-listed connection types;0;0;0;;GERMANY;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;1;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;SWITZERLAND;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;14;0;0;0;14;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;HUNGARY;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;10;0;0;0;10;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;SAUDI ARABIA;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;5;0;0;0;5;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;WIFI;0;0;0;;RUSSIAN FEDERATION;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;10;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;SPAIN;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;225;0;0;0;225;0;0;906;0;13/01/2016 00:00;26/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;NEW ZEALAND;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;157;0;0;0;157;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Edge (2.5G);0;0;0;;CANADA;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;3;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;BELGIUM;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;77;0;0;0;77;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;WIFI;0;0;0;;REST OF SOUTH AMERICA;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;5;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;WIFI;0;0;0;;SAUDI ARABIA;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;2;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;CHINA;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;22;0;0;0;22;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Edge (2.5G);0;0;0;;REST OF EUROPE;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;1;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;WIFI;0;0;0;;GERMANY;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;27;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;IRELAND;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;22;0;0;0;22;0;0;906;0;13/01/2016 00:00;26/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;GREECE;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;5;0;0;0;5;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;SINGAPORE;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;33;0;0;0;33;0;0;906;0;13/01/2016 00:00;26/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;WIFI;0;0;0;;SWITZERLAND;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;12;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;WIFI;0;0;0;;SWEDEN;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;1;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;ISRAEL;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;12;0;0;0;12;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;FRANCE;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;248;0;0;0;248;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;CANADA;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;6116;0;0;0;6116;0;0;906;0;13/01/2016 00:00;26/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;WIFI;0;0;0;;ARGENTINA;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;9;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;CHINA;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;599;0;0;0;599;0;0;906;0;13/01/2016 00:00;26/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;WIFI;0;0;0;;AUSTRALIA;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;1;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;Hspa (3G+);0;0;0;;RUSSIAN FEDERATION;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;0;0;0;0;42;0;0;0;42;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;100;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;WIFI;0;0;0;;JAPAN;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;40;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;26/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;WIFI;0;0;0;;SPAIN;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;17;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
6;4;1;0;2;1;1;1;1;0;2201;11;2241;Banners (in-app);0;WIFI;0;0;0;;AUSTRIA;0,2;6;1;0;13/01/2017 00:00;2443;1;0;1;1;0;0;0;0;0;0;0;0;0;0;906;0;13/01/2016 00:00;25/01/2016 00:00;1;3;7751,88;0;0;0
