"","StatTime","nuser","sess","AppAdvertisedID","CampaignID","CountryID","CampaignTargetTypeID","CampaignCostTypeID","disp","clic","inst","lead","CTR","CVR"
"1",2016-02-05,0,0,2082,2033,76,2,7,6,0,0,0,0,0
"2",2016-02-05,0,0,2082,2083,83,2,7,6,0,0,0,0,0
"3",2016-02-05,0,0,2082,2084,236,2,7,43,17,0,0,0.3953,0
"4",2016-02-05,0,0,2082,2085,235,2,7,11,0,0,0,0,0
"5",2016-02-05,0,0,2082,2086,40,2,7,8,0,0,0,0,0
"6",2016-02-05,0,0,2082,2087,14,2,7,5,0,0,0,0,0
"7",2016-02-05,0,0,2082,2129,22,2,7,2,0,0,0,0,0
"8",2016-02-05,0,0,2082,2129,61,2,7,2,0,0,0,0,0
"9",2016-02-05,0,0,2082,2129,86,2,7,2,1,0,0,0.5,0
"10",2016-02-05,0,0,2229,2258,83,1,3,3,0,0,0,0,0
"11",2016-02-05,0,0,2229,2260,236,2,3,28,1,0,0,0.0357,0
"12",2016-02-05,0,0,2324,2427,76,2,3,3,1,0,0,0.3333,0
"13",2016-02-05,0,0,2324,2428,83,2,3,3,0,0,0,0,0
"14",2016-02-05,0,0,2324,2437,235,2,3,7,2,0,0,0.2857,0
"15",2016-02-05,0,0,2324,2438,40,2,3,6,1,0,0,0.1666,0
"16",2016-02-05,0,0,2241,2448,236,1,2,24,1,0,0,0.0416,0
"17",2016-02-05,0,0,2324,2471,235,2,3,9,0,0,0,0,0
"18",2016-02-05,0,0,2324,2474,83,2,3,8,0,0,0,0,0
"19",2016-02-05,0,0,2324,2475,76,2,3,6,0,0,0,0,0
"20",2016-02-05,0,0,2324,2476,235,2,3,7,1,0,0,0.1428,0
"21",2016-02-05,0,0,2324,2478,236,2,3,31,2,0,0,0.0645,0
"22",2016-02-05,0,0,2324,2479,236,2,3,33,0,0,0,0,0
"23",2016-02-05,0,0,2324,2480,235,2,3,8,0,0,0,0,0
"24",2016-02-05,0,0,2324,2481,83,2,3,8,0,0,0,0,0
"25",2016-02-05,0,0,2324,2485,83,2,3,3,0,0,0,0,0
"26",2016-02-06,0,0,2082,2033,76,2,7,81,2,0,0,0.0246,0
"27",2016-02-06,0,0,2082,2083,83,2,7,61,3,0,0,0.0491,0
"28",2016-02-06,0,0,2082,2084,221,2,7,1,0,0,0,0,0
"29",2016-02-06,0,0,2082,2084,236,2,7,413,164,0,0,0.397,0
"30",2016-02-06,0,0,2082,2085,235,2,7,70,0,0,0,0,0
"31",2016-02-06,0,0,2082,2086,40,2,7,99,7,0,0,0.0707,0
"32",2016-02-06,0,0,2082,2087,14,2,7,44,5,0,0,0.1136,0
"33",2016-02-06,0,0,2082,2095,209,2,7,3,0,0,0,0,0
"34",2016-02-06,0,0,2082,2112,15,2,7,3,0,0,0,0,0
"35",2016-02-06,0,0,2082,2129,22,2,7,22,1,0,0,0.0454,0
"36",2016-02-06,0,0,2082,2129,61,2,7,2,0,0,0,0,0
"37",2016-02-06,0,0,2082,2129,107,2,7,6,0,0,0,0,0
"38",2016-02-06,0,0,2082,2129,178,2,7,3,0,0,0,0,0
"39",2016-02-06,0,0,2082,2129,206,2,7,13,1,0,0,0.0769,0
"40",2016-02-06,0,0,2082,2129,221,2,7,10,0,0,0,0,0
"41",2016-02-06,0,0,2082,2129,251,2,7,2,0,0,0,0,0
"42",2016-02-06,0,0,2082,2129,253,2,7,7,0,0,0,0,0
"43",2016-02-06,0,0,2082,2129,254,2,7,2,0,0,0,0,0
"44",2016-02-06,0,0,2082,2129,255,2,7,2,0,0,0,0,0
"45",2016-02-06,0,0,2082,2129,257,2,7,5,0,0,0,0,0
"46",2016-02-06,0,0,2230,2249,32,1,3,5,2,0,0,0.4,0
"47",2016-02-06,0,0,2229,2258,15,1,3,2,1,0,1,0.5,1
"48",2016-02-06,0,0,2229,2258,83,1,3,39,3,0,0,0.0769,0
"49",2016-02-06,0,0,2229,2258,216,1,3,1,0,0,0,0,0
"50",2016-02-06,0,0,2229,2260,236,2,3,233,16,0,2,0.0686,0.125
"51",2016-02-06,0,0,2229,2385,61,1,3,1,0,0,0,0,0
"52",2016-02-06,0,0,2324,2427,76,2,3,36,2,0,0,0.0555,0
"53",2016-02-06,0,0,2324,2428,15,2,3,1,0,0,0,0,0
"54",2016-02-06,0,0,2324,2428,83,2,3,33,1,0,0,0.0303,0
"55",2016-02-06,0,0,2324,2437,235,2,3,42,3,0,0,0.0714,0
"56",2016-02-06,0,0,2324,2438,40,2,3,36,6,0,0,0.1666,0
"57",2016-02-06,0,0,2241,2448,236,1,2,182,17,0,0,0.0934,0
"58",2016-02-06,0,0,2324,2471,235,2,3,38,1,0,0,0.0263,0
"59",2016-02-06,0,0,2324,2474,83,2,3,42,1,0,0,0.0238,0
"60",2016-02-06,0,0,2324,2475,76,2,3,40,0,0,0,0,0
"61",2016-02-06,0,0,2324,2476,235,2,3,43,3,0,0,0.0697,0
"62",2016-02-06,0,0,2324,2478,236,2,3,169,13,0,0,0.0769,0
"63",2016-02-06,0,0,2324,2479,236,2,3,188,9,0,0,0.0478,0
"64",2016-02-06,0,0,2324,2480,235,2,3,37,3,0,0,0.081,0
"65",2016-02-06,0,0,2324,2481,15,2,3,4,0,0,0,0,0
"66",2016-02-06,0,0,2324,2481,83,2,3,41,4,0,1,0.0975,0.25
"67",2016-02-06,0,0,2324,2485,83,2,3,43,1,0,0,0.0232,0
"68",2016-02-07,0,0,2082,2033,76,2,7,179,2,0,0,0.0111,0
"69",2016-02-07,0,0,2082,2083,83,2,7,135,1,0,0,0.0074,0
"70",2016-02-07,0,0,2082,2084,236,2,7,742,160,0,0,0.2156,0
"71",2016-02-07,0,0,2082,2085,235,2,7,114,10,0,0,0.0877,0
"72",2016-02-07,0,0,2082,2086,40,2,7,134,4,0,0,0.0298,0
"73",2016-02-07,0,0,2082,2087,14,2,7,57,3,0,0,0.0526,0
"74",2016-02-07,0,0,2082,2095,209,2,7,5,0,0,0,0,0
"75",2016-02-07,0,0,2082,2112,15,2,7,5,0,0,0,0,0
"76",2016-02-07,0,0,2082,2129,22,2,7,68,1,0,0,0.0147,0
"77",2016-02-07,0,0,2082,2129,61,2,7,18,0,0,0,0,0
"78",2016-02-07,0,0,2082,2129,86,2,7,12,0,0,0,0,0
"79",2016-02-07,0,0,2082,2129,107,2,7,1,0,0,0,0,0
"80",2016-02-07,0,0,2082,2129,178,2,7,19,0,0,0,0,0
"81",2016-02-07,0,0,2082,2129,206,2,7,24,1,0,0,0.0416,0
"82",2016-02-07,0,0,2082,2129,215,2,7,11,2,0,0,0.1818,0
"83",2016-02-07,0,0,2082,2129,216,2,7,5,0,0,0,0,0
"84",2016-02-07,0,0,2082,2129,221,2,7,7,0,0,0,0,0
"85",2016-02-07,0,0,2082,2129,251,2,7,11,0,0,0,0,0
"86",2016-02-07,0,0,2082,2129,252,2,7,8,0,0,0,0,0
"87",2016-02-07,0,0,2082,2129,253,2,7,3,0,0,0,0,0
"88",2016-02-07,0,0,2082,2129,254,2,7,14,0,0,0,0,0
"89",2016-02-07,0,0,2082,2129,255,2,7,2,0,0,0,0,0
"90",2016-02-07,0,0,2230,2249,32,1,3,7,1,0,0,0.1428,0
"91",2016-02-07,0,0,2229,2258,15,1,3,3,0,0,0,0,0
"92",2016-02-07,0,0,2229,2258,83,1,3,74,7,0,0,0.0945,0
"93",2016-02-07,0,0,2229,2258,216,1,3,3,0,0,0,0,0
"94",2016-02-07,0,0,2229,2260,236,2,3,416,37,0,3,0.0889,0.081
"95",2016-02-07,0,0,2229,2385,61,1,3,8,0,0,0,0,0
"96",2016-02-07,0,0,2324,2427,76,2,3,49,5,0,0,0.102,0
"97",2016-02-07,0,0,2324,2428,15,2,3,3,0,0,0,0,0
"98",2016-02-07,0,0,2324,2428,83,2,3,72,4,0,0,0.0555,0
"99",2016-02-07,0,0,2324,2428,216,2,3,3,1,0,0,0.3333,0
"100",2016-02-07,0,0,2324,2437,235,2,3,49,5,0,0,0.102,0
"101",2016-02-07,0,0,2324,2438,40,2,3,64,7,0,0,0.1093,0
"102",2016-02-07,0,0,2241,2448,236,1,2,347,35,9,0,0.1008,0.2571
"103",2016-02-07,0,0,2324,2471,235,2,3,55,3,0,0,0.0545,0
"104",2016-02-07,0,0,2324,2474,83,2,3,81,2,0,0,0.0246,0
"105",2016-02-07,0,0,2324,2475,76,2,3,67,1,0,0,0.0149,0
"106",2016-02-07,0,0,2324,2476,235,2,3,66,4,0,0,0.0606,0
"107",2016-02-07,0,0,2324,2478,236,2,3,350,28,0,0,0.08,0
"108",2016-02-07,0,0,2324,2479,236,2,3,335,19,0,3,0.0567,0.1578
"109",2016-02-07,0,0,2324,2480,235,2,3,58,7,0,0,0.1206,0
"110",2016-02-07,0,0,2324,2481,15,2,3,4,0,0,0,0,0
"111",2016-02-07,0,0,2324,2481,83,2,3,75,3,0,0,0.04,0
"112",2016-02-07,0,0,2324,2481,216,2,3,3,0,0,0,0,0
"113",2016-02-07,0,0,2324,2485,83,2,3,85,1,0,0,0.0117,0
"114",2016-02-08,0,0,2082,2033,76,2,7,330,3,0,0,0.009,0
"115",2016-02-08,0,0,2082,2083,83,2,7,143,8,0,0,0.0559,0
"116",2016-02-08,0,0,2082,2084,236,2,7,734,146,0,0,0.1989,0
"117",2016-02-08,0,0,2082,2085,235,2,7,171,11,0,0,0.0643,0
"118",2016-02-08,0,0,2082,2086,40,2,7,175,0,0,0,0,0
"119",2016-02-08,0,0,2082,2087,14,2,7,62,8,0,0,0.129,0
"120",2016-02-08,0,0,2082,2095,209,2,7,2,0,0,0,0,0
"121",2016-02-08,0,0,2082,2112,15,2,7,19,1,0,0,0.0526,0
"122",2016-02-08,0,0,2082,2129,22,2,7,69,0,0,0,0,0
"123",2016-02-08,0,0,2082,2129,60,2,7,1,0,0,0,0,0
"124",2016-02-08,0,0,2082,2129,61,2,7,9,0,0,0,0,0
"125",2016-02-08,0,0,2082,2129,101,2,7,7,0,0,0,0,0
"126",2016-02-08,0,0,2082,2129,107,2,7,9,0,0,0,0,0
"127",2016-02-08,0,0,2082,2129,109,2,7,5,0,0,0,0,0
"128",2016-02-08,0,0,2082,2129,178,2,7,9,0,0,0,0,0
"129",2016-02-08,0,0,2082,2129,206,2,7,20,1,0,0,0.05,0
"130",2016-02-08,0,0,2082,2129,215,2,7,14,0,0,0,0,0
"131",2016-02-08,0,0,2082,2129,216,2,7,6,0,0,0,0,0
"132",2016-02-08,0,0,2082,2129,228,2,7,1,1,0,0,1,0
"133",2016-02-08,0,0,2082,2129,251,2,7,12,0,0,0,0,0
"134",2016-02-08,0,0,2082,2129,252,2,7,11,1,0,0,0.0909,0
"135",2016-02-08,0,0,2082,2129,253,2,7,6,0,0,0,0,0
"136",2016-02-08,0,0,2082,2129,254,2,7,14,1,0,0,0.0714,0
"137",2016-02-08,0,0,2082,2129,255,2,7,15,0,0,0,0,0
"138",2016-02-08,0,0,2230,2249,32,1,3,11,0,0,0,0,0
"139",2016-02-08,0,0,2229,2258,15,1,3,9,0,0,0,0,0
"140",2016-02-08,0,0,2229,2258,83,1,3,80,5,0,0,0.0625,0
"141",2016-02-08,0,0,2229,2258,216,1,3,4,0,0,0,0,0
"142",2016-02-08,0,0,2229,2260,236,2,3,490,30,0,6,0.0612,0.2
"143",2016-02-08,0,0,2229,2385,61,1,3,4,0,0,0,0,0
"144",2016-02-08,0,0,2324,2427,76,2,3,96,8,0,0,0.0833,0
"145",2016-02-08,0,0,2324,2428,15,2,3,10,0,0,0,0,0
"146",2016-02-08,0,0,2324,2428,83,2,3,76,3,0,0,0.0394,0
"147",2016-02-08,0,0,2324,2428,216,2,3,3,0,0,0,0,0
"148",2016-02-08,0,0,2324,2437,235,2,3,82,8,0,0,0.0975,0
"149",2016-02-08,0,0,2324,2438,40,2,3,72,5,0,0,0.0694,0
"150",2016-02-08,0,0,2241,2448,236,1,2,377,40,8,0,0.1061,0.2
"151",2016-02-08,0,0,2324,2471,235,2,3,81,9,0,0,0.1111,0
"152",2016-02-08,0,0,2324,2474,83,2,3,86,3,0,0,0.0348,0
"153",2016-02-08,0,0,2324,2475,76,2,3,99,4,0,0,0.0404,0
"154",2016-02-08,0,0,2324,2476,235,2,3,77,6,0,0,0.0779,0
"155",2016-02-08,0,0,2324,2478,236,2,3,347,18,0,1,0.0518,0.0555
"156",2016-02-08,0,0,2324,2479,236,2,3,342,18,0,2,0.0526,0.1111
"157",2016-02-08,0,0,2324,2480,235,2,3,86,5,0,0,0.0581,0
"158",2016-02-08,0,0,2324,2481,15,2,3,8,0,0,0,0,0
"159",2016-02-08,0,0,2324,2481,83,2,3,76,2,0,0,0.0263,0
"160",2016-02-08,0,0,2324,2481,216,2,3,4,0,0,0,0,0
"161",2016-02-08,0,0,2324,2485,83,2,3,68,2,0,0,0.0294,0
"162",2016-02-09,0,0,2082,2033,76,2,7,469,33,0,0,0.0703,0
"163",2016-02-09,0,0,2082,2083,83,2,7,139,4,0,0,0.0287,0
"164",2016-02-09,0,0,2082,2084,236,2,7,745,129,0,0,0.1731,0
"165",2016-02-09,0,0,2082,2085,235,2,7,194,13,0,0,0.067,0
"166",2016-02-09,0,0,2082,2086,40,2,7,240,4,0,0,0.0166,0
"167",2016-02-09,0,0,2082,2087,14,2,7,65,3,0,0,0.0461,0
"168",2016-02-09,0,0,2082,2095,209,2,7,12,0,0,0,0,0
"169",2016-02-09,0,0,2082,2112,15,2,7,24,1,0,0,0.0416,0
"170",2016-02-09,0,0,2082,2129,22,2,7,76,9,0,0,0.1184,0
"171",2016-02-09,0,0,2082,2129,61,2,7,3,0,0,0,0,0
"172",2016-02-09,0,0,2082,2129,86,2,7,6,0,0,0,0,0
"173",2016-02-09,0,0,2082,2129,109,2,7,6,0,0,0,0,0
"174",2016-02-09,0,0,2082,2129,178,2,7,21,4,0,0,0.1904,0
"175",2016-02-09,0,0,2082,2129,195,2,7,1,0,0,0,0,0
"176",2016-02-09,0,0,2082,2129,206,2,7,28,1,0,0,0.0357,0
"177",2016-02-09,0,0,2082,2129,215,2,7,8,2,0,0,0.25,0
"178",2016-02-09,0,0,2082,2129,216,2,7,6,0,0,0,0,0
"179",2016-02-09,0,0,2082,2129,221,2,7,6,0,0,0,0,0
"180",2016-02-09,0,0,2082,2129,251,2,7,14,1,0,0,0.0714,0
"181",2016-02-09,0,0,2082,2129,252,2,7,28,2,0,0,0.0714,0
"182",2016-02-09,0,0,2082,2129,253,2,7,19,0,0,0,0,0
"183",2016-02-09,0,0,2082,2129,254,2,7,3,0,0,0,0,0
"184",2016-02-09,0,0,2082,2129,255,2,7,18,1,0,0,0.0555,0
"185",2016-02-09,0,0,2230,2249,32,1,3,22,4,0,0,0.1818,0
"186",2016-02-09,0,0,2229,2258,15,1,3,12,1,0,0,0.0833,0
"187",2016-02-09,0,0,2229,2258,83,1,3,100,7,0,1,0.07,0.1428
"188",2016-02-09,0,0,2229,2258,216,1,3,4,0,0,0,0,0
"189",2016-02-09,0,0,2229,2260,236,2,3,687,34,0,3,0.0494,0.0882
"190",2016-02-09,0,0,2229,2385,61,1,3,5,0,0,0,0,0
"191",2016-02-09,0,0,2324,2427,76,2,3,119,9,0,1,0.0756,0.1111
"192",2016-02-09,0,0,2324,2428,15,2,3,12,0,0,0,0,0
"193",2016-02-09,0,0,2324,2428,83,2,3,93,0,0,0,0,0
"194",2016-02-09,0,0,2324,2428,216,2,3,4,0,0,0,0,0
"195",2016-02-09,0,0,2324,2437,235,2,3,87,11,0,1,0.1264,0.0909
"196",2016-02-09,0,0,2324,2438,40,2,3,100,8,0,0,0.08,0
"197",2016-02-09,0,0,2241,2448,236,1,2,577,42,10,0,0.0727,0.238
"198",2016-02-09,0,0,2324,2471,76,2,3,1,0,0,0,0,0
"199",2016-02-09,0,0,2324,2471,235,2,3,74,3,0,0,0.0405,0
"200",2016-02-09,0,0,2324,2474,83,2,3,93,4,0,0,0.043,0
"201",2016-02-09,0,0,2324,2475,76,2,3,118,2,0,0,0.0169,0
"202",2016-02-09,0,0,2324,2476,235,2,3,85,5,0,0,0.0588,0
"203",2016-02-09,0,0,2324,2478,236,2,3,362,18,0,0,0.0497,0
"204",2016-02-09,0,0,2324,2479,236,2,3,443,24,0,0,0.0541,0
"205",2016-02-09,0,0,2324,2480,235,2,3,94,6,0,0,0.0638,0
"206",2016-02-09,0,0,2324,2481,15,2,3,11,1,0,0,0.0909,0
"207",2016-02-09,0,0,2324,2481,83,2,3,87,0,0,0,0,0
"208",2016-02-09,0,0,2324,2481,216,2,3,5,0,0,0,0,0
"209",2016-02-09,0,0,2324,2485,83,2,3,95,4,0,0,0.0421,0
"210",2016-02-10,0,0,2082,2033,76,2,7,501,15,0,0,0.0299,0
"211",2016-02-10,0,0,2082,2083,83,2,7,213,9,0,0,0.0422,0
"212",2016-02-10,0,0,2082,2084,236,2,7,677,128,0,0,0.189,0
"213",2016-02-10,0,0,2082,2085,235,2,7,181,2,0,0,0.011,0
"214",2016-02-10,0,0,2082,2086,40,2,7,261,4,0,0,0.0153,0
"215",2016-02-10,0,0,2082,2087,14,2,7,91,10,0,0,0.1098,0
"216",2016-02-10,0,0,2082,2095,209,2,7,31,1,0,0,0.0322,0
"217",2016-02-10,0,0,2082,2112,15,2,7,29,1,0,0,0.0344,0
"218",2016-02-10,0,0,2082,2129,22,2,7,81,3,0,0,0.037,0
"219",2016-02-10,0,0,2082,2129,60,2,7,1,1,0,0,1,0
"220",2016-02-10,0,0,2082,2129,86,2,7,1,0,0,0,0,0
"221",2016-02-10,0,0,2082,2129,109,2,7,1,0,0,0,0,0
"222",2016-02-10,0,0,2082,2129,178,2,7,32,2,0,0,0.0625,0
"223",2016-02-10,0,0,2082,2129,206,2,7,30,0,0,0,0,0
"224",2016-02-10,0,0,2082,2129,215,2,7,17,4,0,0,0.2352,0
"225",2016-02-10,0,0,2082,2129,216,2,7,17,1,0,0,0.0588,0
"226",2016-02-10,0,0,2082,2129,221,2,7,1,0,0,0,0,0
"227",2016-02-10,0,0,2082,2129,233,2,7,2,0,0,0,0,0
"228",2016-02-10,0,0,2082,2129,234,2,7,1,0,0,0,0,0
"229",2016-02-10,0,0,2082,2129,251,2,7,4,0,0,0,0,0
"230",2016-02-10,0,0,2082,2129,252,2,7,14,1,0,0,0.0714,0
"231",2016-02-10,0,0,2082,2129,253,2,7,25,0,0,0,0,0
"232",2016-02-10,0,0,2082,2129,254,2,7,12,0,0,0,0,0
"233",2016-02-10,0,0,2082,2129,255,2,7,26,0,0,0,0,0
"234",2016-02-10,0,0,2230,2249,32,1,3,13,1,0,0,0.0769,0
"235",2016-02-10,0,0,2229,2258,15,1,3,18,0,0,0,0,0
"236",2016-02-10,0,0,2229,2258,83,1,3,108,5,0,0,0.0462,0
"237",2016-02-10,0,0,2229,2258,216,1,3,10,0,0,0,0,0
"238",2016-02-10,0,0,2229,2260,236,2,3,701,41,0,3,0.0584,0.0731
"239",2016-02-10,0,0,2324,2427,76,2,3,130,8,0,0,0.0615,0
"240",2016-02-10,0,0,2324,2428,15,2,3,16,0,0,0,0,0
"241",2016-02-10,0,0,2324,2428,83,2,3,120,8,0,0,0.0666,0
"242",2016-02-10,0,0,2324,2428,216,2,3,7,0,0,0,0,0
"243",2016-02-10,0,0,2324,2437,235,2,3,78,3,0,0,0.0384,0
"244",2016-02-10,0,0,2324,2438,40,2,3,107,7,0,0,0.0654,0
"245",2016-02-10,0,0,2241,2448,236,1,2,715,50,7,0,0.0699,0.14
"246",2016-02-10,0,0,2324,2471,235,2,3,74,2,0,0,0.027,0
"247",2016-02-10,0,0,2324,2474,83,2,3,111,4,0,0,0.036,0
"248",2016-02-10,0,0,2324,2475,76,2,3,137,7,0,0,0.051,0
"249",2016-02-10,0,0,2324,2476,235,2,3,82,6,0,0,0.0731,0
"250",2016-02-10,0,0,2324,2478,236,2,3,380,26,0,1,0.0684,0.0384
"251",2016-02-10,0,0,2324,2479,236,2,3,377,28,0,2,0.0742,0.0714
"252",2016-02-10,0,0,2324,2480,235,2,3,80,2,0,0,0.025,0
"253",2016-02-10,0,0,2324,2481,15,2,3,21,1,0,0,0.0476,0
"254",2016-02-10,0,0,2324,2481,83,2,3,110,4,0,0,0.0363,0
"255",2016-02-10,0,0,2324,2481,216,2,3,6,1,0,0,0.1666,0
"256",2016-02-10,0,0,2324,2485,83,2,3,116,5,0,0,0.0431,0
"257",2016-02-11,0,0,2082,2033,76,2,7,578,28,0,0,0.0484,0
"258",2016-02-11,0,0,2082,2083,83,2,7,216,11,0,0,0.0509,0
"259",2016-02-11,0,0,2082,2084,236,2,7,871,138,0,0,0.1584,0
"260",2016-02-11,0,0,2082,2085,235,2,7,215,2,0,0,0.0093,0
"261",2016-02-11,0,0,2082,2086,40,2,7,298,10,0,0,0.0335,0
"262",2016-02-11,0,0,2082,2087,14,2,7,98,4,0,0,0.0408,0
"263",2016-02-11,0,0,2082,2095,209,2,7,29,0,0,0,0,0
"264",2016-02-11,0,0,2082,2112,15,2,7,59,1,0,0,0.0169,0
"265",2016-02-11,0,0,2082,2129,22,2,7,77,3,0,0,0.0389,0
"266",2016-02-11,0,0,2082,2129,60,2,7,1,1,0,0,1,0
"267",2016-02-11,0,0,2082,2129,61,2,7,3,0,0,0,0,0
"268",2016-02-11,0,0,2082,2129,86,2,7,7,0,0,0,0,0
"269",2016-02-11,0,0,2082,2129,100,2,7,3,0,0,0,0,0
"270",2016-02-11,0,0,2082,2129,109,2,7,5,0,0,0,0,0
"271",2016-02-11,0,0,2082,2129,178,2,7,21,0,0,0,0,0
"272",2016-02-11,0,0,2082,2129,195,2,7,2,0,0,0,0,0
"273",2016-02-11,0,0,2082,2129,206,2,7,35,0,0,0,0,0
"274",2016-02-11,0,0,2082,2129,215,2,7,14,1,0,0,0.0714,0
"275",2016-02-11,0,0,2082,2129,216,2,7,21,1,0,0,0.0476,0
"276",2016-02-11,0,0,2082,2129,221,2,7,7,0,0,0,0,0
"277",2016-02-11,0,0,2082,2129,233,2,7,1,0,0,0,0,0
"278",2016-02-11,0,0,2082,2129,251,2,7,10,0,0,0,0,0
"279",2016-02-11,0,0,2082,2129,252,2,7,18,0,0,0,0,0
"280",2016-02-11,0,0,2082,2129,253,2,7,28,0,0,0,0,0
"281",2016-02-11,0,0,2082,2129,254,2,7,9,0,0,0,0,0
"282",2016-02-11,0,0,2082,2129,255,2,7,15,0,0,0,0,0
"283",2016-02-11,0,0,2230,2249,32,1,3,16,5,0,0,0.3125,0
"284",2016-02-11,0,0,2229,2258,15,1,3,23,0,0,0,0,0
"285",2016-02-11,0,0,2229,2258,83,1,3,116,7,0,1,0.0603,0.1428
"286",2016-02-11,0,0,2229,2258,216,1,3,10,0,0,0,0,0
"287",2016-02-11,0,0,2229,2260,236,2,3,746,45,0,4,0.0603,0.0888
"288",2016-02-11,0,0,2229,2385,61,1,3,3,0,0,0,0,0
"289",2016-02-11,0,0,2324,2427,76,2,3,140,6,0,0,0.0428,0
"290",2016-02-11,0,0,2324,2428,15,2,3,23,1,0,0,0.0434,0
"291",2016-02-11,0,0,2324,2428,83,2,3,133,5,0,0,0.0375,0
"292",2016-02-11,0,0,2324,2428,216,2,3,8,0,0,0,0,0
"293",2016-02-11,0,0,2324,2437,235,2,3,96,7,0,0,0.0729,0
"294",2016-02-11,0,0,2324,2438,40,2,3,121,6,0,0,0.0495,0
"295",2016-02-11,0,0,2241,2448,236,1,2,835,65,10,0,0.0778,0.1538
"296",2016-02-11,0,0,2324,2471,235,2,3,86,5,0,0,0.0581,0
"297",2016-02-11,0,0,2324,2474,83,2,3,118,4,0,0,0.0338,0
"298",2016-02-11,0,0,2324,2475,76,2,3,147,1,0,0,0.0068,0
"299",2016-02-11,0,0,2324,2476,235,2,3,90,2,0,0,0.0222,0
"300",2016-02-11,0,0,2324,2478,236,2,3,386,10,0,0,0.0259,0
"301",2016-02-11,0,0,2324,2479,236,2,3,240,8,0,0,0.0333,0
"302",2016-02-11,0,0,2324,2480,235,2,3,88,7,0,0,0.0795,0
"303",2016-02-11,0,0,2324,2481,15,2,3,21,1,0,0,0.0476,0
"304",2016-02-11,0,0,2324,2481,83,2,3,121,1,0,0,0.0082,0
"305",2016-02-11,0,0,2324,2481,216,2,3,9,2,0,0,0.2222,0
"306",2016-02-11,0,0,2324,2485,83,2,3,121,4,0,0,0.033,0
"307",2016-02-12,0,0,2082,2033,76,2,7,446,5,0,0,0.0112,0
"308",2016-02-12,0,0,2082,2083,83,2,7,234,3,0,0,0.0128,0
"309",2016-02-12,0,0,2082,2084,236,2,7,971,189,0,0,0.1946,0
"310",2016-02-12,0,0,2082,2085,235,2,7,226,15,0,0,0.0663,0
"311",2016-02-12,0,0,2082,2086,40,2,7,330,9,0,0,0.0272,0
"312",2016-02-12,0,0,2082,2087,14,2,7,124,3,0,0,0.0241,0
"313",2016-02-12,0,0,2082,2095,209,2,7,25,0,0,0,0,0
"314",2016-02-12,0,0,2082,2112,15,2,7,25,0,0,0,0,0
"315",2016-02-12,0,0,2082,2129,22,2,7,70,2,0,0,0.0285,0
"316",2016-02-12,0,0,2082,2129,60,2,7,3,2,0,0,0.6666,0
"317",2016-02-12,0,0,2082,2129,61,2,7,13,0,0,0,0,0
"318",2016-02-12,0,0,2082,2129,86,2,7,2,0,0,0,0,0
"319",2016-02-12,0,0,2082,2129,107,2,7,6,0,0,0,0,0
"320",2016-02-12,0,0,2082,2129,109,2,7,6,0,0,0,0,0
"321",2016-02-12,0,0,2082,2129,178,2,7,37,2,0,0,0.054,0
"322",2016-02-12,0,0,2082,2129,200,2,7,6,0,0,0,0,0
"323",2016-02-12,0,0,2082,2129,206,2,7,42,0,0,0,0,0
"324",2016-02-12,0,0,2082,2129,215,2,7,11,1,0,0,0.0909,0
"325",2016-02-12,0,0,2082,2129,216,2,7,35,3,0,0,0.0857,0
"326",2016-02-12,0,0,2082,2129,221,2,7,4,1,0,0,0.25,0
"327",2016-02-12,0,0,2082,2129,251,2,7,2,0,0,0,0,0
"328",2016-02-12,0,0,2082,2129,252,2,7,14,0,0,0,0,0
"329",2016-02-12,0,0,2082,2129,253,2,7,11,0,0,0,0,0
"330",2016-02-12,0,0,2082,2129,254,2,7,12,6,0,0,0.5,0
"331",2016-02-12,0,0,2082,2129,255,2,7,26,0,0,0,0,0
"332",2016-02-12,0,0,2230,2249,32,1,3,10,0,0,0,0,0
"333",2016-02-12,0,0,2229,2258,15,1,3,17,1,0,0,0.0588,0
"334",2016-02-12,0,0,2229,2258,83,1,3,132,9,0,1,0.0681,0.1111
"335",2016-02-12,0,0,2229,2258,216,1,3,15,1,0,0,0.0666,0
"336",2016-02-12,0,0,2229,2260,236,2,3,892,65,0,5,0.0728,0.0769
"337",2016-02-12,0,0,2229,2385,61,1,3,5,1,0,0,0.2,0
"338",2016-02-12,0,0,2324,2427,76,2,3,150,12,0,1,0.08,0.0833
"339",2016-02-12,0,0,2324,2428,15,2,3,19,1,0,0,0.0526,0
"340",2016-02-12,0,0,2324,2428,83,2,3,141,6,0,0,0.0425,0
"341",2016-02-12,0,0,2324,2428,216,2,3,12,1,0,0,0.0833,0
"342",2016-02-12,0,0,2324,2437,235,2,3,107,13,0,2,0.1214,0.1538
"343",2016-02-12,0,0,2324,2438,40,2,3,131,12,0,0,0.0916,0
"344",2016-02-12,0,0,2241,2448,236,1,2,842,61,6,0,0.0724,0.0983
"345",2016-02-12,0,0,2324,2471,235,2,3,112,6,0,0,0.0535,0
"346",2016-02-12,0,0,2324,2474,83,2,3,122,4,0,0,0.0327,0
"347",2016-02-12,0,0,2324,2475,76,2,3,97,5,0,0,0.0515,0
"348",2016-02-12,0,0,2324,2476,235,2,3,113,8,0,0,0.0707,0
