"","StatTime","nuser","sess","AppAdvertisedID","CampaignID","CountryID","SubPlatformID","CampaignCostType","CampaignTargetType","disp","clic","inst","lead","CTR","CVR"
"1",2016-01-25,0,0,2082,2033,76,2,"CPM","Web mobile",1607,85,0,0,0.0528,0
"2",2016-01-25,0,0,2082,2083,83,2,"CPM","Web mobile",659,0,0,0,0,0
"3",2016-01-25,0,0,2082,2084,236,2,"CPM","Web mobile",888,502,0,0,0.5653,0
"4",2016-01-25,0,0,2082,2085,235,2,"CPM","Web mobile",446,172,0,0,0.3856,0
"5",2016-01-25,0,0,2082,2086,40,2,"CPM","Web mobile",367,80,0,0,0.2179,0
"6",2016-01-25,0,0,2082,2087,14,2,"CPM","Web mobile",38,2,0,0,0.0526,0
"7",2016-01-25,0,0,2082,2091,32,2,"CPM","Web mobile",1235,25,0,0,0.0202,0
"8",2016-01-25,0,0,2082,2093,183,2,"CPM","Web mobile",327,8,0,0,0.0244,0
"9",2016-01-25,0,0,2082,2094,110,2,"CPM","Web mobile",183,2,0,0,0.0109,0
"10",2016-01-25,0,0,2082,2095,209,2,"CPM","Web mobile",269,4,0,0,0.0148,0
"11",2016-01-25,0,0,2082,2097,144,2,"CPM","Web mobile",407,57,0,0,0.14,0
"12",2016-01-25,0,0,2082,2098,11,2,"CPM","Web mobile",226,1,0,0,0.0044,0
"13",2016-01-25,0,0,2082,2112,15,2,"CPM","Web mobile",87,15,0,0,0.1724,0
"14",2016-01-25,0,0,2082,2113,157,2,"CPM","Web mobile",228,14,0,0,0.0614,0
"15",2016-01-25,0,0,2082,2114,177,2,"CPM","Web mobile",1254,20,0,0,0.0159,0
"16",2016-01-25,0,0,2082,2129,22,2,"CPM","Web mobile",128,8,0,0,0.0625,0
"17",2016-01-25,0,0,2082,2129,60,2,"CPM","Web mobile",18,3,0,0,0.1666,0
"18",2016-01-25,0,0,2082,2129,61,2,"CPM","Web mobile",17,2,0,0,0.1176,0
"19",2016-01-25,0,0,2082,2129,75,2,"CPM","Web mobile",1,0,0,0,0,0
"20",2016-01-25,0,0,2082,2129,86,2,"CPM","Web mobile",23,0,0,0,0,0
"21",2016-01-25,0,0,2082,2129,101,2,"CPM","Web mobile",10,0,0,0,0,0
"22",2016-01-25,0,0,2082,2129,107,2,"CPM","Web mobile",22,9,0,0,0.409,0
"23",2016-01-25,0,0,2082,2129,109,2,"CPM","Web mobile",24,0,0,0,0,0
"24",2016-01-25,0,0,2082,2129,119,2,"CPM","Web mobile",8,0,0,0,0,0
"25",2016-01-25,0,0,2082,2129,178,2,"CPM","Web mobile",169,17,0,0,0.1005,0
"26",2016-01-25,0,0,2082,2129,182,2,"CPM","Web mobile",1,0,0,0,0,0
"27",2016-01-25,0,0,2082,2129,195,2,"CPM","Web mobile",1,0,0,0,0,0
"28",2016-01-25,0,0,2082,2129,206,2,"CPM","Web mobile",7,0,0,0,0,0
"29",2016-01-25,0,0,2082,2129,215,2,"CPM","Web mobile",475,16,0,0,0.0336,0
"30",2016-01-25,0,0,2082,2129,216,2,"CPM","Web mobile",69,33,0,0,0.4782,0
"31",2016-01-25,0,0,2082,2129,228,2,"CPM","Web mobile",3,2,0,0,0.6666,0
"32",2016-01-25,0,0,2082,2129,233,2,"CPM","Web mobile",118,0,0,0,0,0
"33",2016-01-25,0,0,2082,2129,234,2,"CPM","Web mobile",1,0,0,0,0,0
"34",2016-01-25,0,0,2082,2129,251,2,"CPM","Web mobile",51,0,0,0,0,0
"35",2016-01-25,0,0,2082,2129,252,2,"CPM","Web mobile",246,1,0,0,0.004,0
"36",2016-01-25,0,0,2082,2129,253,2,"CPM","Web mobile",100,4,0,0,0.04,0
"37",2016-01-25,0,0,2082,2129,254,2,"CPM","Web mobile",58,2,0,0,0.0344,0
"38",2016-01-25,0,0,2082,2129,255,2,"CPM","Web mobile",18,0,0,0,0,0
"39",2016-01-25,0,0,2082,2129,256,2,"CPM","Web mobile",2,0,0,0,0,0
"40",2016-01-25,0,0,2082,2145,112,2,"CPM","Web mobile",7,0,0,0,0,0
"41",2016-01-25,0,0,2230,2249,32,2,"CPL","App download",967,69,0,0,0.0713,0
"42",2016-01-25,0,0,2229,2258,15,2,"CPL","App download",70,2,0,0,0.0285,0
"43",2016-01-25,0,0,2229,2258,83,2,"CPL","App download",579,30,0,0,0.0518,0
"44",2016-01-25,0,0,2229,2258,216,2,"CPL","App download",57,6,0,0,0.1052,0
"45",2016-01-25,0,0,2229,2260,236,2,"CPL","Web mobile",422,19,0,0,0.045,0
"46",2016-01-25,0,0,2229,2385,61,2,"CPL","App download",14,0,0,0,0,0
"47",2016-01-25,0,0,2229,2388,183,2,"CPL","App download",220,7,0,0,0.0318,0
"48",2016-01-25,0,0,2324,2427,76,2,"CPL","Web mobile",533,20,0,0,0.0375,0
"49",2016-01-25,0,0,2324,2428,15,2,"CPL","Web mobile",10,1,0,0,0.1,0
"50",2016-01-25,0,0,2324,2428,83,2,"CPL","Web mobile",112,6,0,0,0.0535,0
"51",2016-01-25,0,0,2324,2428,216,2,"CPL","Web mobile",13,2,0,0,0.1538,0
"52",2016-01-25,0,0,2324,2433,15,2,"CPL","Web mobile",35,2,0,0,0.0571,0
"53",2016-01-25,0,0,2324,2433,83,2,"CPL","Web mobile",365,14,0,0,0.0383,0
"54",2016-01-25,0,0,2324,2433,216,2,"CPL","Web mobile",48,3,0,0,0.0625,0
"55",2016-01-25,0,0,2324,2434,177,2,"CPL","Web mobile",210,7,0,0,0.0333,0
"56",2016-01-25,0,0,2324,2435,183,2,"CPL","Web mobile",41,1,0,0,0.0243,0
"57",2016-01-25,0,0,2324,2436,112,2,"CPL","Web mobile",10,1,0,0,0.1,0
"58",2016-01-25,0,0,2324,2437,235,2,"CPL","Web mobile",38,2,0,0,0.0526,0
"59",2016-01-25,0,0,2324,2439,110,2,"CPL","Web mobile",156,15,0,0,0.0961,0
"60",2016-01-25,0,0,2241,2448,236,2,"CPI","App download",952,81,0,0,0.085,0
"61",2016-01-25,0,0,2324,2452,183,2,"CPL","Web mobile",410,15,0,0,0.0365,0
"62",2016-01-26,0,0,2082,2033,60,2,"CPM","Web mobile",1,0,0,0,0,0
"63",2016-01-26,0,0,2082,2033,76,2,"CPM","Web mobile",6014,271,0,0,0.045,0
"64",2016-01-26,0,0,2082,2083,83,2,"CPM","Web mobile",2695,30,0,0,0.0111,0
"65",2016-01-26,0,0,2082,2084,236,2,"CPM","Web mobile",2441,1570,0,0,0.6431,0
"66",2016-01-26,0,0,2082,2085,235,2,"CPM","Web mobile",1371,185,0,0,0.1349,0
"67",2016-01-26,0,0,2082,2086,40,2,"CPM","Web mobile",1100,168,0,0,0.1527,0
"68",2016-01-26,0,0,2082,2087,14,2,"CPM","Web mobile",236,20,0,0,0.0847,0
"69",2016-01-26,0,0,2082,2091,32,2,"CPM","Web mobile",3722,206,0,0,0.0553,0
"70",2016-01-26,0,0,2082,2093,183,2,"CPM","Web mobile",2790,109,0,0,0.039,0
"71",2016-01-26,0,0,2082,2093,255,2,"CPM","Web mobile",1,0,0,0,0,0
"72",2016-01-26,0,0,2082,2094,110,2,"CPM","Web mobile",530,36,0,0,0.0679,0
"73",2016-01-26,0,0,2082,2095,209,2,"CPM","Web mobile",869,44,0,0,0.0506,0
"74",2016-01-26,0,0,2082,2097,144,2,"CPM","Web mobile",1005,193,0,0,0.192,0
"75",2016-01-26,0,0,2082,2098,11,2,"CPM","Web mobile",756,14,0,0,0.0185,0
"76",2016-01-26,0,0,2082,2112,15,2,"CPM","Web mobile",297,50,0,0,0.1683,0
"77",2016-01-26,0,0,2082,2113,157,2,"CPM","Web mobile",1141,96,0,0,0.0841,0
"78",2016-01-26,0,0,2082,2114,177,2,"CPM","Web mobile",5345,337,0,0,0.063,0
"79",2016-01-26,0,0,2082,2129,1,2,"CPM","Web mobile",0,2,0,0,0,0
"80",2016-01-26,0,0,2082,2129,22,2,"CPM","Web mobile",708,79,0,0,0.1115,0
"81",2016-01-26,0,0,2082,2129,60,2,"CPM","Web mobile",35,10,0,0,0.2857,0
"82",2016-01-26,0,0,2082,2129,61,2,"CPM","Web mobile",113,10,0,0,0.0884,0
"83",2016-01-26,0,0,2082,2129,75,2,"CPM","Web mobile",7,2,0,0,0.2857,0
"84",2016-01-26,0,0,2082,2129,86,2,"CPM","Web mobile",75,2,0,0,0.0266,0
"85",2016-01-26,0,0,2082,2129,100,2,"CPM","Web mobile",9,0,0,0,0,0
"86",2016-01-26,0,0,2082,2129,101,2,"CPM","Web mobile",64,0,0,0,0,0
"87",2016-01-26,0,0,2082,2129,104,2,"CPM","Web mobile",7,0,0,0,0,0
"88",2016-01-26,0,0,2082,2129,107,2,"CPM","Web mobile",30,13,0,0,0.4333,0
"89",2016-01-26,0,0,2082,2129,109,2,"CPM","Web mobile",96,1,0,0,0.0104,0
"90",2016-01-26,0,0,2082,2129,119,2,"CPM","Web mobile",49,0,0,0,0,0
"91",2016-01-26,0,0,2082,2129,178,2,"CPM","Web mobile",244,49,0,0,0.2008,0
"92",2016-01-26,0,0,2082,2129,182,2,"CPM","Web mobile",32,3,0,0,0.0937,0
"93",2016-01-26,0,0,2082,2129,183,2,"CPM","Web mobile",1,0,0,0,0,0
"94",2016-01-26,0,0,2082,2129,195,2,"CPM","Web mobile",1,0,0,0,0,0
"95",2016-01-26,0,0,2082,2129,200,2,"CPM","Web mobile",7,0,0,0,0,0
"96",2016-01-26,0,0,2082,2129,206,2,"CPM","Web mobile",51,1,0,0,0.0196,0
"97",2016-01-26,0,0,2082,2129,215,2,"CPM","Web mobile",2664,171,0,0,0.0641,0
"98",2016-01-26,0,0,2082,2129,216,2,"CPM","Web mobile",189,55,0,0,0.291,0
"99",2016-01-26,0,0,2082,2129,221,2,"CPM","Web mobile",17,1,0,0,0.0588,0
"100",2016-01-26,0,0,2082,2129,228,2,"CPM","Web mobile",34,17,0,0,0.5,0
"101",2016-01-26,0,0,2082,2129,233,2,"CPM","Web mobile",729,2,0,0,0.0027,0
"102",2016-01-26,0,0,2082,2129,234,2,"CPM","Web mobile",5,0,0,0,0,0
"103",2016-01-26,0,0,2082,2129,251,2,"CPM","Web mobile",169,1,0,0,0.0059,0
"104",2016-01-26,0,0,2082,2129,252,2,"CPM","Web mobile",965,20,0,0,0.0207,0
"105",2016-01-26,0,0,2082,2129,253,2,"CPM","Web mobile",551,16,0,0,0.029,0
"106",2016-01-26,0,0,2082,2129,254,2,"CPM","Web mobile",169,4,0,0,0.0236,0
"107",2016-01-26,0,0,2082,2129,255,2,"CPM","Web mobile",478,14,0,0,0.0292,0
"108",2016-01-26,0,0,2082,2129,256,2,"CPM","Web mobile",19,0,0,0,0,0
"109",2016-01-26,0,0,2082,2145,112,2,"CPM","Web mobile",203,3,0,0,0.0147,0
"110",2016-01-26,0,0,2230,2249,32,2,"CPL","App download",2694,167,0,0,0.0619,0
"111",2016-01-26,0,0,2229,2258,15,2,"CPL","App download",320,12,0,0,0.0375,0
"112",2016-01-26,0,0,2229,2258,83,2,"CPL","App download",2955,145,0,0,0.049,0
"113",2016-01-26,0,0,2229,2258,216,2,"CPL","App download",272,19,0,0,0.0698,0
"114",2016-01-26,0,0,2229,2260,236,2,"CPL","Web mobile",1925,119,0,0,0.0618,0
"115",2016-01-26,0,0,2229,2385,61,2,"CPL","App download",89,1,0,0,0.0112,0
"116",2016-01-26,0,0,2229,2388,183,2,"CPL","App download",1040,36,0,0,0.0346,0
"117",2016-01-26,0,0,2324,2427,76,2,"CPL","Web mobile",2221,106,0,0,0.0477,0
"118",2016-01-26,0,0,2324,2427,254,2,"CPL","Web mobile",1,0,0,0,0,0
"119",2016-01-26,0,0,2324,2428,15,2,"CPL","Web mobile",15,0,0,0,0,0
"120",2016-01-26,0,0,2324,2428,83,2,"CPL","Web mobile",369,9,0,0,0.0243,0
"121",2016-01-26,0,0,2324,2428,216,2,"CPL","Web mobile",21,1,0,0,0.0476,0
"122",2016-01-26,0,0,2324,2433,15,2,"CPL","Web mobile",248,13,0,0,0.0524,0
"123",2016-01-26,0,0,2324,2433,83,2,"CPL","Web mobile",2343,104,0,0,0.0443,0
"124",2016-01-26,0,0,2324,2433,216,2,"CPL","Web mobile",215,9,0,0,0.0418,0
"125",2016-01-26,0,0,2324,2434,177,2,"CPL","Web mobile",722,17,0,0,0.0235,0
"126",2016-01-26,0,0,2324,2435,183,2,"CPL","Web mobile",386,9,0,0,0.0233,0
"127",2016-01-26,0,0,2324,2436,112,2,"CPL","Web mobile",176,3,0,0,0.017,0
"128",2016-01-26,0,0,2324,2437,235,2,"CPL","Web mobile",61,2,0,0,0.0327,0
"129",2016-01-26,0,0,2324,2439,110,2,"CPL","Web mobile",548,48,0,0,0.0875,0
"130",2016-01-26,0,0,2241,2448,236,2,"CPI","App download",3769,315,0,0,0.0835,0
"131",2016-01-26,0,0,2324,2452,183,2,"CPL","Web mobile",4508,135,0,0,0.0299,0
"132",2016-01-27,0,0,2082,2033,76,2,"CPM","Web mobile",5881,76,0,0,0.0129,0
"133",2016-01-27,0,0,2082,2083,83,2,"CPM","Web mobile",2728,47,0,0,0.0172,0
"134",2016-01-27,0,0,2082,2084,236,2,"CPM","Web mobile",2719,1682,0,0,0.6186,0
"135",2016-01-27,0,0,2082,2085,32,2,"CPM","Web mobile",1,0,0,0,0,0
"136",2016-01-27,0,0,2082,2085,235,2,"CPM","Web mobile",1197,99,0,0,0.0827,0
"137",2016-01-27,0,0,2082,2086,40,2,"CPM","Web mobile",1249,262,0,0,0.2097,0
"138",2016-01-27,0,0,2082,2087,14,2,"CPM","Web mobile",266,7,0,0,0.0263,0
"139",2016-01-27,0,0,2082,2091,32,2,"CPM","Web mobile",4257,202,0,0,0.0474,0
"140",2016-01-27,0,0,2082,2093,183,2,"CPM","Web mobile",2709,37,0,0,0.0136,0
"141",2016-01-27,0,0,2082,2094,110,2,"CPM","Web mobile",1073,42,0,0,0.0391,0
"142",2016-01-27,0,0,2082,2095,209,2,"CPM","Web mobile",890,46,0,0,0.0516,0
"143",2016-01-27,0,0,2082,2095,252,2,"CPM","Web mobile",1,0,0,0,0,0
"144",2016-01-27,0,0,2082,2097,144,2,"CPM","Web mobile",1396,137,0,0,0.0981,0
"145",2016-01-27,0,0,2082,2098,11,2,"CPM","Web mobile",822,37,0,0,0.045,0
"146",2016-01-27,0,0,2082,2112,15,2,"CPM","Web mobile",318,53,0,0,0.1666,0
"147",2016-01-27,0,0,2082,2113,157,2,"CPM","Web mobile",1186,141,0,0,0.1188,0
"148",2016-01-27,0,0,2082,2114,177,2,"CPM","Web mobile",5506,448,0,0,0.0813,0
"149",2016-01-27,0,0,2082,2129,1,2,"CPM","Web mobile",0,3,0,0,0,0
"150",2016-01-27,0,0,2082,2129,22,2,"CPM","Web mobile",775,79,0,0,0.1019,0
"151",2016-01-27,0,0,2082,2129,60,2,"CPM","Web mobile",48,11,0,0,0.2291,0
"152",2016-01-27,0,0,2082,2129,61,2,"CPM","Web mobile",119,14,0,0,0.1176,0
"153",2016-01-27,0,0,2082,2129,75,2,"CPM","Web mobile",9,4,0,0,0.4444,0
"154",2016-01-27,0,0,2082,2129,76,2,"CPM","Web mobile",1,0,0,0,0,0
"155",2016-01-27,0,0,2082,2129,86,2,"CPM","Web mobile",66,3,0,0,0.0454,0
"156",2016-01-27,0,0,2082,2129,100,2,"CPM","Web mobile",11,0,0,0,0,0
"157",2016-01-27,0,0,2082,2129,101,2,"CPM","Web mobile",36,0,0,0,0,0
"158",2016-01-27,0,0,2082,2129,107,2,"CPM","Web mobile",38,1,0,0,0.0263,0
"159",2016-01-27,0,0,2082,2129,109,2,"CPM","Web mobile",117,7,0,0,0.0598,0
"160",2016-01-27,0,0,2082,2129,119,2,"CPM","Web mobile",42,0,0,0,0,0
"161",2016-01-27,0,0,2082,2129,178,2,"CPM","Web mobile",285,14,0,0,0.0491,0
"162",2016-01-27,0,0,2082,2129,182,2,"CPM","Web mobile",27,1,0,0,0.037,0
"163",2016-01-27,0,0,2082,2129,195,2,"CPM","Web mobile",11,1,0,0,0.0909,0
"164",2016-01-27,0,0,2082,2129,200,2,"CPM","Web mobile",5,0,0,0,0,0
"165",2016-01-27,0,0,2082,2129,206,2,"CPM","Web mobile",58,0,0,0,0,0
"166",2016-01-27,0,0,2082,2129,215,2,"CPM","Web mobile",2558,185,0,0,0.0723,0
"167",2016-01-27,0,0,2082,2129,216,2,"CPM","Web mobile",192,42,0,0,0.2187,0
"168",2016-01-27,0,0,2082,2129,221,2,"CPM","Web mobile",27,2,0,0,0.074,0
"169",2016-01-27,0,0,2082,2129,228,2,"CPM","Web mobile",18,5,0,0,0.2777,0
"170",2016-01-27,0,0,2082,2129,233,2,"CPM","Web mobile",691,5,0,0,0.0072,0
"171",2016-01-27,0,0,2082,2129,234,2,"CPM","Web mobile",7,0,0,0,0,0
"172",2016-01-27,0,0,2082,2129,235,2,"CPM","Web mobile",1,0,0,0,0,0
"173",2016-01-27,0,0,2082,2129,251,2,"CPM","Web mobile",164,4,0,0,0.0243,0
"174",2016-01-27,0,0,2082,2129,252,2,"CPM","Web mobile",1067,39,0,0,0.0365,0
"175",2016-01-27,0,0,2082,2129,253,2,"CPM","Web mobile",517,12,0,0,0.0232,0
"176",2016-01-27,0,0,2082,2129,254,2,"CPM","Web mobile",153,3,0,0,0.0196,0
"177",2016-01-27,0,0,2082,2129,255,2,"CPM","Web mobile",558,30,0,0,0.0537,0
"178",2016-01-27,0,0,2082,2129,256,2,"CPM","Web mobile",33,1,0,0,0.0303,0
"179",2016-01-27,0,0,2082,2145,112,2,"CPM","Web mobile",175,3,0,0,0.0171,0
"180",2016-01-27,0,0,2230,2249,32,2,"CPL","App download",2810,176,0,0,0.0626,0
"181",2016-01-27,0,0,2229,2258,15,2,"CPL","App download",351,17,0,0,0.0484,0
"182",2016-01-27,0,0,2229,2258,83,2,"CPL","App download",3078,134,0,0,0.0435,0
"183",2016-01-27,0,0,2229,2258,216,2,"CPL","App download",310,16,0,0,0.0516,0
"184",2016-01-27,0,0,2229,2260,236,2,"CPL","Web mobile",2395,125,0,0,0.0521,0
"185",2016-01-27,0,0,2229,2260,253,2,"CPL","Web mobile",1,0,0,0,0,0
"186",2016-01-27,0,0,2229,2385,61,2,"CPL","App download",83,6,0,0,0.0722,0
"187",2016-01-27,0,0,2229,2388,183,2,"CPL","App download",1209,48,0,0,0.0397,0
"188",2016-01-27,0,0,2324,2427,76,2,"CPL","Web mobile",2865,134,0,0,0.0467,0
"189",2016-01-27,0,0,2324,2427,110,2,"CPL","Web mobile",1,0,0,0,0,0
"190",2016-01-27,0,0,2324,2428,15,2,"CPL","Web mobile",26,1,0,0,0.0384,0
"191",2016-01-27,0,0,2324,2428,83,2,"CPL","Web mobile",362,10,0,0,0.0276,0
"192",2016-01-27,0,0,2324,2428,216,2,"CPL","Web mobile",20,1,0,0,0.05,0
"193",2016-01-27,0,0,2324,2433,15,2,"CPL","Web mobile",199,9,0,0,0.0452,0
"194",2016-01-27,0,0,2324,2433,83,2,"CPL","Web mobile",2093,71,0,0,0.0339,0
"195",2016-01-27,0,0,2324,2433,216,2,"CPL","Web mobile",216,5,0,0,0.0231,0
"196",2016-01-27,0,0,2324,2434,177,2,"CPL","Web mobile",759,26,0,0,0.0342,0
"197",2016-01-27,0,0,2324,2435,183,2,"CPL","Web mobile",373,6,0,0,0.016,0
"198",2016-01-27,0,0,2324,2436,112,2,"CPL","Web mobile",178,6,0,0,0.0337,0
"199",2016-01-27,0,0,2324,2437,235,2,"CPL","Web mobile",61,1,0,0,0.0163,0
"200",2016-01-27,0,0,2324,2439,110,2,"CPL","Web mobile",72,5,0,0,0.0694,0
"201",2016-01-27,0,0,2241,2448,236,2,"CPI","App download",3769,302,0,0,0.0801,0
"202",2016-01-27,0,0,2324,2452,183,2,"CPL","Web mobile",4559,156,0,0,0.0342,0
"203",2016-01-27,0,0,2324,2452,233,2,"CPL","Web mobile",1,0,0,0,0,0
"204",2016-01-28,0,0,2082,2033,76,2,"CPM","Web mobile",5371,224,0,0,0.0417,0
"205",2016-01-28,0,0,2082,2083,83,2,"CPM","Web mobile",2953,64,0,0,0.0216,0
"206",2016-01-28,0,0,2082,2084,236,2,"CPM","Web mobile",2448,960,0,0,0.3921,0
"207",2016-01-28,0,0,2082,2085,235,2,"CPM","Web mobile",1189,36,0,0,0.0302,0
"208",2016-01-28,0,0,2082,2086,40,2,"CPM","Web mobile",1276,679,0,0,0.5321,0
"209",2016-01-28,0,0,2082,2087,14,2,"CPM","Web mobile",236,8,0,0,0.0338,0
"210",2016-01-28,0,0,2082,2091,32,2,"CPM","Web mobile",3963,165,0,0,0.0416,0
"211",2016-01-28,0,0,2082,2093,183,2,"CPM","Web mobile",2942,48,0,0,0.0163,0
"212",2016-01-28,0,0,2082,2094,110,2,"CPM","Web mobile",1018,28,0,0,0.0275,0
"213",2016-01-28,0,0,2082,2095,209,2,"CPM","Web mobile",834,29,0,0,0.0347,0
"214",2016-01-28,0,0,2082,2095,252,2,"CPM","Web mobile",1,0,0,0,0,0
"215",2016-01-28,0,0,2082,2097,144,2,"CPM","Web mobile",1339,84,0,0,0.0627,0
"216",2016-01-28,0,0,2082,2098,11,2,"CPM","Web mobile",742,45,0,0,0.0606,0
"217",2016-01-28,0,0,2082,2112,15,2,"CPM","Web mobile",342,60,0,0,0.1754,0
"218",2016-01-28,0,0,2082,2113,157,2,"CPM","Web mobile",1077,53,0,0,0.0492,0
"219",2016-01-28,0,0,2082,2114,177,2,"CPM","Web mobile",5224,242,0,0,0.0463,0
"220",2016-01-28,0,0,2082,2129,1,2,"CPM","Web mobile",0,1,0,0,0,0
"221",2016-01-28,0,0,2082,2129,22,2,"CPM","Web mobile",673,79,0,0,0.1173,0
"222",2016-01-28,0,0,2082,2129,60,2,"CPM","Web mobile",38,7,0,0,0.1842,0
"223",2016-01-28,0,0,2082,2129,61,2,"CPM","Web mobile",106,13,0,0,0.1226,0
"224",2016-01-28,0,0,2082,2129,75,2,"CPM","Web mobile",14,1,0,0,0.0714,0
"225",2016-01-28,0,0,2082,2129,86,2,"CPM","Web mobile",64,8,0,0,0.125,0
"226",2016-01-28,0,0,2082,2129,100,2,"CPM","Web mobile",7,1,0,0,0.1428,0
"227",2016-01-28,0,0,2082,2129,101,2,"CPM","Web mobile",45,0,0,0,0,0
"228",2016-01-28,0,0,2082,2129,104,2,"CPM","Web mobile",3,0,0,0,0,0
"229",2016-01-28,0,0,2082,2129,107,2,"CPM","Web mobile",46,5,0,0,0.1086,0
"230",2016-01-28,0,0,2082,2129,109,2,"CPM","Web mobile",108,8,0,0,0.074,0
"231",2016-01-28,0,0,2082,2129,119,2,"CPM","Web mobile",27,9,0,0,0.3333,0
"232",2016-01-28,0,0,2082,2129,178,2,"CPM","Web mobile",334,17,0,0,0.0508,0
"233",2016-01-28,0,0,2082,2129,182,2,"CPM","Web mobile",22,2,0,0,0.0909,0
"234",2016-01-28,0,0,2082,2129,183,2,"CPM","Web mobile",1,0,0,0,0,0
"235",2016-01-28,0,0,2082,2129,195,2,"CPM","Web mobile",1,0,0,0,0,0
"236",2016-01-28,0,0,2082,2129,206,2,"CPM","Web mobile",65,3,0,0,0.0461,0
"237",2016-01-28,0,0,2082,2129,215,2,"CPM","Web mobile",2518,174,0,0,0.0691,0
"238",2016-01-28,0,0,2082,2129,216,2,"CPM","Web mobile",205,31,0,0,0.1512,0
"239",2016-01-28,0,0,2082,2129,221,2,"CPM","Web mobile",20,1,0,0,0.05,0
"240",2016-01-28,0,0,2082,2129,228,2,"CPM","Web mobile",26,12,0,0,0.4615,0
"241",2016-01-28,0,0,2082,2129,233,2,"CPM","Web mobile",747,5,0,0,0.0066,0
"242",2016-01-28,0,0,2082,2129,234,2,"CPM","Web mobile",5,1,0,0,0.2,0
"243",2016-01-28,0,0,2082,2129,251,2,"CPM","Web mobile",179,8,0,0,0.0446,0
"244",2016-01-28,0,0,2082,2129,252,2,"CPM","Web mobile",1086,53,0,0,0.0488,0
"245",2016-01-28,0,0,2082,2129,253,2,"CPM","Web mobile",535,46,0,0,0.0859,0
"246",2016-01-28,0,0,2082,2129,254,2,"CPM","Web mobile",152,3,0,0,0.0197,0
"247",2016-01-28,0,0,2082,2129,255,2,"CPM","Web mobile",535,19,0,0,0.0355,0
"248",2016-01-28,0,0,2082,2129,256,2,"CPM","Web mobile",24,1,0,0,0.0416,0
"249",2016-01-28,0,0,2082,2145,112,2,"CPM","Web mobile",207,16,0,0,0.0772,0
"250",2016-01-28,0,0,2230,2249,32,2,"CPL","App download",3062,205,0,0,0.0669,0
"251",2016-01-28,0,0,2229,2258,15,2,"CPL","App download",405,12,0,0,0.0296,0
"252",2016-01-28,0,0,2229,2258,83,2,"CPL","App download",3599,175,0,0,0.0486,0
"253",2016-01-28,0,0,2229,2258,216,2,"CPL","App download",316,17,0,0,0.0537,0
"254",2016-01-28,0,0,2229,2260,236,2,"CPL","Web mobile",2252,99,0,0,0.0439,0
"255",2016-01-28,0,0,2229,2260,254,2,"CPL","Web mobile",1,0,0,0,0,0
"256",2016-01-28,0,0,2229,2385,61,2,"CPL","App download",79,3,0,0,0.0379,0
"257",2016-01-28,0,0,2229,2388,183,2,"CPL","App download",411,17,0,0,0.0413,0
"258",2016-01-28,0,0,2324,2427,76,2,"CPL","Web mobile",3076,147,0,0,0.0477,0
"259",2016-01-28,0,0,2324,2428,15,2,"CPL","Web mobile",7,0,0,0,0,0
"260",2016-01-28,0,0,2324,2428,83,2,"CPL","Web mobile",177,2,0,0,0.0112,0
"261",2016-01-28,0,0,2324,2428,216,2,"CPL","Web mobile",14,0,0,0,0,0
"262",2016-01-28,0,0,2324,2433,15,2,"CPL","Web mobile",158,4,0,0,0.0253,0
"263",2016-01-28,0,0,2324,2433,83,2,"CPL","Web mobile",1401,51,0,0,0.0364,0
"264",2016-01-28,0,0,2324,2433,216,2,"CPL","Web mobile",138,7,0,0,0.0507,0
"265",2016-01-28,0,0,2324,2434,177,2,"CPL","Web mobile",317,11,0,0,0.0347,0
"266",2016-01-28,0,0,2324,2435,183,2,"CPL","Web mobile",386,14,0,0,0.0362,0
"267",2016-01-28,0,0,2324,2436,112,2,"CPL","Web mobile",190,4,0,0,0.021,0
"268",2016-01-28,0,0,2324,2437,235,2,"CPL","Web mobile",58,3,0,0,0.0517,0
"269",2016-01-28,0,0,2324,2439,110,2,"CPL","Web mobile",66,5,0,0,0.0757,0
"270",2016-01-28,0,0,2241,2448,236,2,"CPI","App download",3767,293,0,0,0.0777,0
"271",2016-01-28,0,0,2324,2452,183,2,"CPL","Web mobile",4873,191,0,0,0.0391,0
"272",2016-01-29,0,0,2082,2033,76,2,"CPM","Web mobile",5275,93,0,0,0.0176,0
"273",2016-01-29,0,0,2082,2083,83,2,"CPM","Web mobile",3471,32,0,0,0.0092,0
"274",2016-01-29,0,0,2082,2084,236,2,"CPM","Web mobile",2563,780,0,0,0.3043,0
"275",2016-01-29,0,0,2082,2085,235,2,"CPM","Web mobile",1288,25,0,0,0.0194,0
"276",2016-01-29,0,0,2082,2086,40,2,"CPM","Web mobile",1191,303,0,0,0.2544,0
"277",2016-01-29,0,0,2082,2087,14,2,"CPM","Web mobile",255,19,0,0,0.0745,0
"278",2016-01-29,0,0,2082,2091,32,2,"CPM","Web mobile",3589,150,0,0,0.0417,0
"279",2016-01-29,0,0,2082,2093,183,2,"CPM","Web mobile",2643,35,0,0,0.0132,0
"280",2016-01-29,0,0,2082,2094,110,2,"CPM","Web mobile",1048,34,0,0,0.0324,0
"281",2016-01-29,0,0,2082,2095,209,2,"CPM","Web mobile",856,40,0,0,0.0467,0
"282",2016-01-29,0,0,2082,2097,144,2,"CPM","Web mobile",1284,77,0,0,0.0599,0
